POSTCODE,Total_Population,Total_Households,Total_Population_16_and_over,Total_Population_16_to_74,Total_Population_3_and_over,Total_Population_school_census,RM2018_01,RM2018_02,RM2018_02a,RM2018_03,RM2018_04,RM2018_05,RM2018_06,RM2018_08,RM2018_09,RM2018_10,RM2018_11,RM2018_12,RM2018_13,RM2018_14,RM2018_15,RM2018_17,RM2018_18,RM2018_21,RM2018_22,RM2018_23,RM2018_24,RM2018_25,RM2018_26,RM2018_27,RM2018_28,RM2018_29,RM2018_30,RM2018_31,RM2018_40,RM2018_41,RM2018_42,RM2018_43
RM95JR,98,28,71,66,91,15,13,13,14,33,10,10,0,38,18,4,5,0,3,25,0,6,17,6,11,5,3,3,0,0,20,7,1,0,0,2,4,0
RM95JS,54,19,43,41,52,8,4,7,8,15,11,3,0,37,6,0,0,4,0,4,2,2,11,7,2,2,0,2,5,1,8,6,5,0,1,2,9,2
RM95JT,169,54,120,114,161,27,12,35,25,57,22,9,0,53,39,3,8,1,2,58,1,16,28,15,22,2,4,7,2,1,29,14,11,0,2,0,7,2
RM95JU,30,26,29,20,29,0,1,0,0,4,3,17,2,19,4,1,0,0,0,2,0,0,25,1,1,1,17,6,0,0,3,22,1,0,0,0,21,0
RM95JW,107,39,75,72,102,22,7,24,10,38,9,6,1,47,19,0,0,4,1,31,2,10,20,10,13,1,2,7,3,2,20,3,15,0,3,2,6,6
RM95LJ,142,55,101,95,133,23,15,24,13,45,19,18,1,60,32,2,1,6,2,32,2,9,31,7,16,6,9,9,6,1,37,9,9,0,3,3,8,2
RM95LL,132,44,98,95,129,25,8,24,19,41,19,10,0,26,32,10,2,15,2,39,2,15,26,9,16,3,4,10,1,1,30,7,7,0,2,5,4,8
RM95LP,99,32,73,68,94,23,8,16,13,27,18,6,0,49,26,3,4,4,5,4,3,9,17,9,12,3,2,3,3,0,17,13,2,0,2,1,4,0
RM95LR,94,28,66,65,89,22,9,18,11,28,13,4,0,28,29,8,0,0,4,18,7,10,16,7,10,2,2,5,2,0,13,9,6,0,2,0,5,7
RM95LS,74,24,58,56,73,8,2,13,14,17,17,6,0,36,13,0,6,4,2,11,0,3,17,9,5,4,1,3,1,0,14,6,4,0,0,0,3,0
RM95LT,65,26,53,49,62,8,5,7,10,14,7,8,0,44,3,3,1,0,2,10,0,4,19,9,5,2,3,5,0,2,13,9,4,0,2,1,6,1
RM95LU,120,40,88,82,114,25,12,17,19,31,15,10,0,56,29,2,0,9,2,9,4,10,23,8,15,3,4,8,0,2,19,13,7,0,1,1,11,4
RM95LX,105,33,73,71,98,22,10,20,13,30,19,4,1,56,30,0,8,0,6,5,0,9,17,12,9,3,0,2,5,0,16,9,8,0,3,4,5,3
RM95NA,117,36,90,88,113,18,5,21,18,50,13,6,0,61,42,0,0,1,0,11,2,2,22,12,8,3,0,7,4,2,17,7,11,0,2,2,2,1
RM95NH,75,20,49,45,72,15,8,16,11,22,11,5,0,29,27,0,0,0,2,14,2,8,10,3,8,1,3,3,2,0,13,2,5,0,1,2,1,1
RM95NT,29,10,16,14,29,9,1,12,1,6,6,2,0,5,3,0,0,0,1,17,3,2,4,0,4,0,2,2,1,0,8,2,0,0,0,1,0,0
RM95NU,99,28,66,64,95,24,9,22,9,37,8,4,0,43,17,3,3,4,3,21,3,9,10,5,15,2,2,1,3,0,14,7,7,0,2,2,4,3
RM95NX,41,16,37,35,39,1,3,1,9,8,12,4,0,32,7,0,0,0,0,0,2,1,13,7,2,2,2,2,1,0,5,8,3,0,0,1,3,0
RM95PA,109,34,73,70,102,28,14,21,11,37,7,9,0,29,21,8,4,0,3,31,1,13,15,5,15,3,3,4,2,2,8,7,19,0,7,1,6,2
RM95PB,106,33,69,62,99,21,13,23,12,31,9,9,1,44,27,8,2,7,3,12,2,12,15,2,12,4,4,5,5,0,17,8,7,0,3,1,7,4
RM95PD,61,22,45,42,57,9,5,9,9,14,11,7,0,24,5,6,0,8,0,12,3,5,13,5,5,2,1,5,1,2,15,3,4,0,1,0,1,2
RM95PH,109,33,75,72,104,25,7,26,16,32,13,4,2,60,19,0,0,11,0,15,1,7,16,10,13,2,2,2,3,1,15,12,6,0,1,1,6,4
RM95PJ,51,18,36,35,48,10,6,8,6,17,8,4,0,18,14,4,0,5,1,7,2,6,11,3,7,1,3,4,0,0,6,6,6,0,0,1,6,1
RM95PL,28,9,20,20,26,6,2,6,5,6,6,1,0,20,1,0,0,0,0,5,2,1,5,3,2,1,0,1,2,0,3,2,4,0,0,0,2,5
RM95PP,122,44,89,87,116,21,12,18,13,43,14,10,0,57,34,1,0,0,2,22,1,9,26,12,11,5,4,5,5,1,17,17,10,0,3,2,7,1
RM95PR,111,44,91,87,107,14,7,13,16,34,24,9,0,64,18,0,1,0,1,22,4,4,31,10,7,5,3,13,6,0,19,12,13,0,1,3,7,2
RM95PS,51,19,36,31,48,9,7,7,6,18,4,9,0,24,14,2,4,1,0,5,0,4,9,0,8,4,2,3,2,0,16,0,3,0,0,2,0,0
RM95PT,85,31,59,54,77,16,12,12,10,31,8,5,1,41,26,10,0,0,1,2,1,5,16,7,10,3,1,5,3,1,14,10,7,0,0,0,10,4
RM95PU,102,36,81,76,95,11,8,13,11,38,11,11,1,37,31,1,6,2,1,23,1,4,24,7,8,4,7,6,3,1,25,6,5,0,0,2,6,1
RM95PX,51,22,36,34,46,6,10,4,2,21,6,3,1,28,13,0,3,4,2,1,0,3,12,1,7,2,2,7,2,0,13,4,5,0,0,2,5,2
RM95QB,109,40,84,82,104,18,6,18,20,33,17,3,2,61,9,1,6,13,1,16,0,7,26,10,9,2,3,11,5,0,14,17,9,0,1,1,11,1
RM95QJ,22,9,16,14,20,3,4,2,0,7,4,5,0,8,5,0,0,0,2,5,1,1,5,1,3,2,1,1,1,0,6,2,1,0,0,0,3,0
RM95QL,78,30,55,53,76,20,4,19,6,25,12,3,1,35,10,1,2,15,2,10,3,11,19,6,8,1,3,9,3,0,10,7,13,0,3,3,11,7
RM95QR,78,34,58,56,74,17,5,14,12,24,13,6,0,42,8,1,11,1,2,9,2,4,19,6,8,1,4,8,7,0,8,19,7,0,1,1,17,7
RM95QU,51,17,38,34,47,5,9,4,3,16,7,8,1,20,9,0,0,8,0,13,1,1,10,1,6,4,2,3,0,1,8,6,3,0,0,0,5,0
RM95RH,137,45,100,92,127,26,11,23,18,43,18,12,3,62,34,0,0,9,4,18,5,10,24,9,16,8,3,4,4,0,24,12,9,0,1,2,5,0
RM95RJ,69,24,54,50,67,11,6,9,9,20,5,5,0,31,14,3,0,0,2,16,0,5,15,9,9,2,1,3,0,0,14,6,4,0,0,0,3,3
RM95RL,94,40,68,63,89,15,5,19,11,23,16,14,1,52,12,5,1,0,0,19,4,4,26,5,10,4,8,9,4,0,15,15,10,0,2,2,11,4
RM95RP,83,31,62,53,79,13,9,10,8,21,8,15,2,53,15,0,0,6,1,3,2,5,19,4,10,7,4,4,1,0,19,8,4,0,0,0,5,0
RM95RR,106,43,87,82,102,13,8,9,12,31,17,12,1,62,24,3,0,0,1,16,0,6,32,12,7,5,4,11,3,1,26,11,6,0,3,0,7,0
RM95RS,36,18,31,30,35,3,2,3,0,9,11,6,0,23,10,0,0,0,0,3,0,2,14,5,4,3,1,5,0,0,10,5,3,0,0,1,4,0
RM95RT,101,38,69,63,91,18,13,18,11,30,11,14,0,52,18,2,7,9,1,9,0,6,20,5,11,5,5,5,7,0,18,11,9,0,3,4,5,2
RM95RU,104,31,74,72,100,16,8,20,12,32,10,7,0,61,9,4,6,1,2,12,3,7,19,9,9,3,3,4,3,0,19,8,4,0,1,5,2,0
RM95RX,102,40,80,76,97,12,8,14,12,34,14,12,0,50,24,4,0,7,8,6,2,7,25,12,10,6,2,5,4,0,24,10,6,0,2,2,6,1
RM95SA,117,40,74,69,108,26,13,29,11,38,6,6,2,79,13,5,3,0,0,13,0,5,18,7,15,2,5,4,5,1,19,17,4,0,0,2,7,8
RM95SB,69,27,49,46,64,16,5,14,11,17,7,8,1,31,10,0,1,8,3,13,0,7,15,3,6,5,1,6,5,0,10,9,8,0,2,2,4,2
RM95SD,125,45,95,91,123,27,5,24,22,40,15,12,1,65,16,5,9,0,2,25,1,12,29,10,14,6,5,8,1,1,27,14,3,0,2,3,5,1
RM95SH,25,7,16,14,24,8,1,8,0,8,6,2,0,9,3,1,1,0,1,8,0,5,3,2,4,1,0,0,0,0,5,1,1,0,0,2,1,2
RM95SL,66,22,45,45,66,11,5,15,6,26,5,2,0,23,7,0,8,12,3,13,0,10,12,6,6,1,1,4,4,0,12,3,6,0,1,1,1,0
RM95SR,35,13,31,29,35,4,1,3,5,13,7,3,1,18,7,1,0,0,0,5,4,1,11,6,1,2,1,2,1,0,9,2,1,0,0,2,1,1
RM95SS,73,19,50,48,71,14,5,17,9,22,9,5,0,28,12,0,6,9,1,14,3,5,8,3,8,3,0,2,2,1,11,4,4,0,1,2,3,0
RM95ST,45,18,36,36,45,6,4,5,4,14,8,3,0,19,9,0,1,0,3,6,5,4,12,6,3,1,1,4,3,0,11,5,2,0,0,2,1,3
RM95SY,58,24,23,23,39,7,32,3,20,6,0,0,0,45,4,0,0,1,4,0,1,0,2,1,0,0,0,1,20,0,2,17,5,0,1,0,20,3
RM95TA,84,29,57,52,80,22,7,16,12,29,4,7,1,58,12,0,8,0,1,1,0,8,16,4,10,2,5,5,3,0,13,12,4,0,2,0,7,4
RM95TB,73,30,53,51,69,10,5,14,3,24,10,13,0,28,18,0,5,12,2,5,0,8,22,4,5,4,7,7,3,0,15,9,5,0,0,2,7,3
RM95TD,44,36,39,38,41,0,4,1,0,8,18,4,0,17,3,0,0,0,0,22,1,0,32,2,1,0,4,26,3,0,2,33,1,0,3,0,14,0
RM95TH,79,31,60,57,78,15,2,16,10,23,15,5,1,34,18,13,0,0,3,7,1,4,21,9,9,1,5,6,1,0,16,12,3,0,4,1,9,0
RM95TJ,175,61,128,120,171,41,7,37,27,59,20,16,0,85,44,3,5,0,4,18,13,19,30,11,22,9,3,7,7,1,27,20,14,0,3,0,18,2
RM95TU,42,37,42,24,42,0,0,0,0,5,6,26,3,29,3,1,0,1,0,8,0,0,37,1,0,2,26,8,0,0,1,35,1,0,1,0,28,0
RM95TX,39,13,32,27,39,8,1,6,10,9,8,6,0,34,0,0,0,0,0,3,2,1,10,5,2,3,1,1,1,0,7,4,2,0,0,1,3,1
RM95UB,69,29,53,50,65,7,5,11,2,28,6,9,0,24,19,0,4,1,0,18,0,6,19,5,6,3,3,8,3,1,14,6,9,0,3,2,4,0
RM95UD,44,15,32,29,44,8,1,9,5,17,3,4,0,20,10,9,3,0,0,0,0,3,10,4,5,2,1,3,0,0,7,5,2,0,0,0,3,0
RM95UJ,83,39,72,63,81,5,3,7,6,17,14,23,0,49,9,5,6,3,1,5,1,2,32,8,6,6,14,4,1,0,13,25,1,0,4,0,19,0
RM95UL,114,36,70,60,107,23,16,25,9,36,10,12,1,51,37,0,7,0,2,13,0,12,18,4,13,5,3,6,4,1,18,9,9,0,0,3,8,7
RM95UN,32,31,32,14,32,0,0,0,0,0,0,18,7,29,2,0,0,0,0,1,0,0,31,1,0,0,25,5,0,0,0,0,28,0,5,0,23,0
RM95UP,40,12,26,25,40,11,3,10,4,7,6,5,0,11,5,0,0,0,2,20,2,7,6,1,5,3,0,2,1,0,7,2,3,0,1,1,1,0
RM95UR,100,33,82,80,99,15,2,15,10,33,19,7,1,61,31,0,0,0,1,6,0,7,24,14,6,4,3,3,2,1,21,9,3,0,0,1,7,0
RM95UT,106,39,80,76,103,21,7,18,13,34,12,14,1,46,27,6,3,4,0,16,1,16,24,7,9,4,6,7,5,1,23,7,9,0,2,2,4,1
RM95UU,161,56,121,115,152,23,17,21,23,53,21,15,2,78,35,11,4,3,6,13,4,9,38,17,13,7,6,8,3,1,29,15,12,0,3,3,12,9
RM95UX,75,27,56,53,72,15,3,13,15,16,15,9,0,41,17,0,0,6,1,7,2,5,15,5,8,3,3,4,4,0,18,5,4,0,2,1,4,3
RM95XA,31,10,21,20,30,7,2,8,3,8,5,3,0,16,0,0,0,0,0,15,0,3,6,2,1,0,2,2,1,1,4,5,1,0,0,1,3,2
RM95XB,63,22,45,43,62,12,3,15,4,14,13,7,0,30,10,0,2,0,0,19,0,4,13,5,7,3,1,4,1,1,16,3,3,0,1,2,3,6
RM95XD,136,44,96,89,132,33,10,28,19,36,18,14,0,87,16,5,9,5,0,12,0,12,23,6,16,5,6,6,5,0,20,17,6,0,1,1,13,6
RM95XH,36,14,31,30,36,5,0,5,3,9,8,6,0,30,1,0,0,0,0,4,0,1,11,2,3,4,2,3,0,0,12,1,1,0,1,1,0,0
RM95XJ,101,33,70,67,95,19,11,19,10,31,14,9,0,42,15,9,0,8,1,20,0,7,16,5,14,4,3,4,1,2,15,12,6,0,2,0,7,5
RM95XL,47,17,37,36,47,11,1,9,10,9,13,2,0,25,4,5,0,4,0,6,0,4,11,5,3,1,1,4,2,0,10,6,1,0,0,1,4,2
RM95XR,112,33,78,75,106,27,11,21,22,31,16,3,0,63,16,0,9,7,0,17,0,5,17,7,13,1,2,7,3,0,11,15,7,0,4,3,6,5
RM95XS,105,34,69,66,94,14,16,20,8,32,5,8,0,35,23,0,6,0,0,35,2,8,14,4,12,3,1,6,7,1,19,6,9,0,2,1,4,2
RM95XT,139,45,97,94,131,29,13,27,14,44,21,10,0,61,22,2,0,8,2,34,6,10,24,9,15,5,2,8,4,1,28,11,6,0,0,1,9,4
RM95XU,189,63,125,119,177,44,16,45,15,63,25,10,1,78,46,10,14,4,1,24,5,20,33,15,20,2,5,11,7,2,35,14,14,0,2,2,12,5
RM95XX,46,16,35,33,45,10,2,8,9,20,1,2,0,20,13,0,4,2,1,5,0,6,9,6,4,1,0,2,3,0,9,4,3,0,3,0,3,2
RM95YA,92,36,65,54,88,19,9,17,7,23,12,18,0,38,17,1,5,5,7,19,0,14,22,4,10,4,10,4,3,1,20,10,6,0,1,2,7,6
RM95YB,63,19,47,44,59,7,6,9,7,22,6,4,1,28,16,0,1,0,2,10,2,4,12,7,5,2,2,1,2,0,7,6,6,0,0,0,5,2
RM95YD,72,20,44,44,69,17,8,19,6,26,7,3,0,33,11,2,5,0,0,21,0,6,5,1,10,0,2,2,4,1,8,6,6,0,1,2,3,3
RM95YH,83,32,71,68,81,8,3,8,12,30,16,5,0,46,14,0,4,0,0,15,3,3,22,12,8,2,3,5,1,0,19,10,3,0,0,1,4,0
RM95YJ,31,9,20,19,30,7,3,8,4,10,3,1,0,6,3,0,5,2,0,15,0,5,4,3,2,0,0,1,1,1,5,1,3,0,0,0,1,0
RM95YL,53,17,35,34,51,12,5,12,7,16,9,1,0,18,5,4,0,5,3,9,1,5,10,5,5,1,0,4,2,0,9,5,3,0,0,0,5,1
